"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2021","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,253,959,000",""
"SURVEY","2020","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,404,152,000",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,501,482,000",""
"SURVEY","2018","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,964,352,000",""
"SURVEY","2018","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","243,800,000",""
"SURVEY","2018","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","22,230,000",""
"SURVEY","2018","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,324,000",""
"SURVEY","2018","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,829,210,000",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","292,050,000",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","21,375,000",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,288,000",""
"SURVEY","2018","YEAR - AUG FORECAST","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,336,520,000",""
"SURVEY","2017","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","21,168,000",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,396,000",""
"SURVEY","2017","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","316,105,000",""
"SURVEY","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,466,190,000",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","24,528,000",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,705,000",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","288,142,000",""
"SURVEY","2017","YEAR - AUG FORECAST","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,562,053,000",""
"SURVEY","2016","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","323,285,000",""
"SURVEY","2016","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,844,000",""
"SURVEY","2016","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","24,684,000",""
"SURVEY","2016","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,769,000",""
"SURVEY","2016","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2016","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,007,000",""
"SURVEY","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,596,240,000",""
"SURVEY","2015","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","290,598,000",""
"SURVEY","2015","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2015","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,366,000",""
"SURVEY","2015","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","23,452,000",""
"SURVEY","2015","YEAR","","STATE","OHIO","39","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,910,000",""
"SURVEY","2015","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,400,000",""
"SURVEY","2015","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,133,000",""
"SURVEY","2015","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,242,000",""
"SURVEY","2015","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2015","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,780,000",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,210,000,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","306,508,000",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2014","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,520,000",""
"SURVEY","2014","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","23,408,000",""
"SURVEY","2014","YEAR","","STATE","OHIO","39","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,474,000",""
"SURVEY","2014","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,025,000",""
"SURVEY","2014","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,940,000",""
"SURVEY","2014","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,280,000",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,270,000",""
"SURVEY","2013","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,024,779,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","333,476,000",""
"SURVEY","2013","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2013","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,729,000",""
"SURVEY","2013","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,280,000",""
"SURVEY","2013","YEAR","","STATE","OHIO","39","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,061,000",""
"SURVEY","2013","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,674,000",""
"SURVEY","2013","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,563,000",""
"SURVEY","2013","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,373,000",""
"SURVEY","2013","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2013","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,435,000",""
"SURVEY","2012","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,947,917,000",""
"SURVEY","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","244,860,000",""
"SURVEY","2012","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,768,000",""
"SURVEY","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,880,000",""
"SURVEY","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","23,490,000",""
"SURVEY","2012","YEAR","","STATE","OHIO","39","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,200,000",""
"SURVEY","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,865,000",""
"SURVEY","2012","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (X)",""
"SURVEY","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,888,000",""
"SURVEY","2012","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,248,000",""
"SURVEY","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,738,000",""
"SURVEY","2011","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,761,778,000",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","366,300,000",""
"SURVEY","2011","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,408,000",""
"SURVEY","2011","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,460,000",""
"SURVEY","2011","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","23,660,000",""
"SURVEY","2011","YEAR","","STATE","OHIO","39","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,460,000",""
"SURVEY","2011","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,144,000",""
"SURVEY","2011","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (X)",""
"SURVEY","2011","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,480,000",""
"SURVEY","2011","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,927,000",""
"SURVEY","2011","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,762,000",""
"SURVEY","2010","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,674,335,000",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","362,032,000",""
"SURVEY","2010","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,969,000",""
"SURVEY","2010","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,895,000",""
"SURVEY","2010","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","22,680,000",""
"SURVEY","2010","YEAR","","STATE","OHIO","39","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,520,000",""
"SURVEY","2010","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,142,000",""
"SURVEY","2010","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","11,592,000",""
"SURVEY","2010","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,890,000",""
"SURVEY","2010","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,437,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,583,160,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","313,632,000",""
"SURVEY","2009","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,450,000",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,020,000",""
